Date,Narration,Chq./Ref.No.,Value Dt,Withdrawal Amt.,Deposit Amt.,Closing Balance
10/01/2026,UPI-AUTO RICKSHAW-autofare.delhi@okhdfcbank-HDFC0003344-442695781224-Payment,442695781224,10/01/2026,99.28,,204056.39
11/01/2026,ACH D-CAMS NPCI-HDFC MF SIP-56786314,56786314,11/01/2026,4000.00,,200056.39
11/01/2026,UPI-BLINKIT-blinkit.payments@axisbank-UTIB0000123-392126711197-Order Payment,392126711197,11/01/2026,437.03,,199619.36
11/01/2026,UPI-UBER INDIA-uberindia@hdfcbank-HDFC0000333-488085984602-Order Payment,488085984602,11/01/2026,108.62,,199510.74
11/01/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-213617517560-Payment,213617517560,11/01/2026,84.04,,199426.70
11/01/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-332067464202-Payment,332067464202,11/01/2026,36.80,,199389.90
11/01/2026,UPI-LOCAL VEGETABLE VENDOR-vegvendor.rk@oksbi-SBIN0008812-439679760215-UPI,439679760215,11/01/2026,44.45,,199345.45
11/01/2026,UPI-LOCAL VEGETABLE VENDOR-vegvendor.rk@oksbi-SBIN0008812-258338597222-Payment,258338597222,11/01/2026,45.42,,199300.03
12/01/2026,UPI-UBER INDIA-uberindia@hdfcbank-HDFC0000333-403601210511-Payment,403601210511,12/01/2026,110.57,,199189.46
12/01/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-222309538832-Payment from Phone,222309538832,12/01/2026,96.82,,199092.64
12/01/2026,UPI-KAVITA REDDY-kavita925@oksbi-HDFC0000234-254339527642-Gift,254339527642,12/01/2026,111.73,,198980.91
13/01/2026,UPI-XEROX PRINT SHOP-xeroxshop@okaxis-UTIB0002299-439695078888-UPI,439695078888,13/01/2026,47.75,,198933.16
13/01/2026,UPI-CAFE COFFEE DAY-ccd.payments@ybl-YESB0000132-310544449520-Payment from Phone,310544449520,13/01/2026,491.67,,198441.49
13/01/2026,UPI-AMIT NAIR-amit701@ybl-HDFC0000234-271601371615-For Dinner,271601371615,13/01/2026,,289.99,198731.48
13/01/2026,UPI-AUTO RICKSHAW-autofare.delhi@okhdfcbank-HDFC0003344-419390827742-Order Payment,419390827742,13/01/2026,32.92,,198698.56
13/01/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-312080433805-UPI,312080433805,13/01/2026,28.49,,198670.07
14/01/2026,UPI-UBER INDIA-uberindia@hdfcbank-HDFC0000333-241052438874-Order Payment,241052438874,14/01/2026,167.67,,198502.40
14/01/2026,ECOM PUR/489562XXXXXX5475/AMAZON PRIME,489562XXXXXX5475,14/01/2026,179.00,,198323.40
14/01/2026,UPI-AUTO RICKSHAW-autofare.delhi@okhdfcbank-HDFC0003344-247995857211-UPI,247995857211,14/01/2026,67.96,,198255.44
14/01/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-460816065960-Payment,460816065960,14/01/2026,15.14,,198240.30
14/01/2026,UPI-RAPIDO-rapido@ybl-YESB0000091-215869192961-UPI,215869192961,14/01/2026,120.23,,198120.07
14/01/2026,UPI-CHAI POINT-chaipoint@ybl-YESB0000601-287926900836-Payment,287926900836,14/01/2026,59.31,,198060.76
15/01/2026,UPI-SHREYA GUPTA-shreya989@apl-ICIC0000345-448193907357-Gift,448193907357,15/01/2026,69.89,,197990.87
15/01/2026,UPI-BLINKIT-blinkit.payments@axisbank-UTIB0000123-382708109760-UPI,382708109760,15/01/2026,270.34,,197720.53
16/01/2026,UPI-BSES RAJDHANI POWER-bsesrajdhani@sbi-SBIN0000441-245510434588-ElectricityBill,245510434588,16/01/2026,3094.53,,194626.00
16/01/2026,UPI-POOJA SHARMA-pooja450@oksbi-SBIN0002211-482669920733-Loan Return,482669920733,16/01/2026,66.50,,194559.50
16/01/2026,UPI-CHAI POINT-chaipoint@ybl-YESB0000601-352797772067-Payment,352797772067,16/01/2026,79.50,,194480.00
17/01/2026,UPI-NEW DELHI PROVISION STORE-ndps2019@okhdfcbank-HDFC0002233-451049867223-Payment,451049867223,17/01/2026,254.96,,194225.04
17/01/2026,UPI-GOOGLE PLAY-googleplay@apl-AIRP0000090-430885765313-UPI,430885765313,17/01/2026,123.64,,194101.40
17/01/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-458757134042-Order Payment,458757134042,17/01/2026,31.93,,194069.47
17/01/2026,UPI-AUTO RICKSHAW-autofare.delhi@okhdfcbank-HDFC0003344-463464691865-Payment,463464691865,17/01/2026,96.06,,193973.41
17/01/2026,UPI-GUPTA KIRANA STORE-guptakirana@oksbi-SBIN0004521-352941140791-Order Payment,352941140791,17/01/2026,467.21,,193506.20
17/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-360951827876-Payment from Phone,360951827876,17/01/2026,203.37,,193302.83
17/01/2026,UPI-BLINKIT-blinkit.payments@axisbank-UTIB0000123-448319025673-Payment,448319025673,17/01/2026,452.65,,192850.18
17/01/2026,UPI-GUPTA KIRANA STORE-guptakirana@oksbi-SBIN0004521-383337483916-Payment from Phone,383337483916,17/01/2026,630.65,,192219.53
17/01/2026,UPI-MEDPLUS-medplusmart@ybl-YESB0000456-441784556812-Payment from Phone,441784556812,17/01/2026,512.25,,191707.28
18/01/2026,UPI-ZEPTO-zeptonow@icici-ICIC0000201-467206540729-Order Payment,467206540729,18/01/2026,673.61,,191033.67
18/01/2026,UPI-MOHIT ENTERPRISES-mohitent@ybl-YESB0000501-377240325099-Payment from Phone,377240325099,18/01/2026,226.72,,190806.95
18/01/2026,UPI-HDFC ERGO HEALTH INS-hdfcergo.premium@hdfcbank-HDFC0000777-437705707398-PremiumPayment,437705707398,18/01/2026,10054.45,,180752.50
18/01/2026,POS 477845XXXXXX3722 INOX LEISURE GURGAON,477845XXXXXX3722,19/01/2026,419.20,,180333.30
18/01/2026,UPI-APOLLO PHARMACY-apollopharmacy@hdfcbank-HDFC0000678-296709933630-Order Payment,296709933630,18/01/2026,380.25,,179953.05
18/01/2026,UPI-SHARMA GENERAL STORE-sharmagenstore@paytm-PYTM0123456-201253067850-UPI,201253067850,18/01/2026,387.72,,179565.33
18/01/2026,UPI-HALDIRAM RESTAURANT-haldiram.cp@oksbi-SBIN0007744-259094557884-Payment from Phone,259094557884,18/01/2026,418.74,,179146.59
19/01/2026,UPI-APOLLO PHARMACY-apollopharmacy@hdfcbank-HDFC0000678-245863452454-UPI,245863452454,19/01/2026,654.64,,178491.95
19/01/2026,ECOM PUR/512345XXXXXX9394/HOTSTAR,512345XXXXXX9394,19/01/2026,299.00,,178192.95
19/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-361439457856-UPI,361439457856,19/01/2026,122.46,,178070.49
19/01/2026,UPI-MOHIT ENTERPRISES-mohitent@ybl-YESB0000501-459069606247-Order Payment,459069606247,19/01/2026,239.06,,177831.43
19/01/2026,UPI-CHAI POINT-chaipoint@ybl-YESB0000601-473444702752-Payment from Phone,473444702752,19/01/2026,24.85,,177806.58
19/01/2026,UPI-KARAN CHAUHAN-karan385@okicici-SBIN0002211-268112097126-For Dinner,268112097126,19/01/2026,,280.78,178087.36
20/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-226267151470-Payment,226267151470,20/01/2026,131.25,,177956.11
20/01/2026,UPI-NEW DELHI PROVISION STORE-ndps2019@okhdfcbank-HDFC0002233-304551841449-Payment from Phone,304551841449,20/01/2026,365.67,,177590.44
20/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-404842534500-Payment,404842534500,20/01/2026,250.71,,177339.73
21/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-428409188410-Payment from Phone,428409188410,21/01/2026,92.36,,177247.37
21/01/2026,UPI-AJIO-ajio@ybl-YESB0000078-450517456737-Order Payment,450517456737,21/01/2026,1497.25,,175750.12
22/01/2026,UPI-HALDIRAM RESTAURANT-haldiram.cp@oksbi-SBIN0007744-496568260608-Payment from Phone,496568260608,22/01/2026,440.30,,175309.82
22/01/2026,UPI-KARAN REDDY-karan267@okicici-HDFC0000234-413645131702-Gift,413645131702,22/01/2026,,312.75,175622.57
22/01/2026,UPI-MOHIT ENTERPRISES-mohitent@ybl-YESB0000501-317228152644-Payment from Phone,317228152644,22/01/2026,147.10,,175475.47
22/01/2026,POS 434358XXXXXX4161 CROMA RETAIL BENGALURU,434358XXXXXX4161,23/01/2026,940.77,,174534.70
23/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-241651696617-Order Payment,241651696617,23/01/2026,262.57,,174272.13
23/01/2026,UPI-INDIAN OIL PETROL PUMP-indianoilcorp@sbi-SBIN0000771-225424898130-Payment,225424898130,23/01/2026,647.32,,173624.81
23/01/2026,UPI-OLA CABS-olacabs@icici-ICIC0000410-413036721997-Payment,413036721997,23/01/2026,139.44,,173485.37
23/01/2026,UPI-XEROX PRINT SHOP-xeroxshop@okaxis-UTIB0002299-213452614534-Order Payment,213452614534,23/01/2026,52.17,,173433.20
23/01/2026,UPI-RAPIDO-rapido@ybl-YESB0000091-367083492552-UPI,367083492552,23/01/2026,186.84,,173246.36
23/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-410257523381-Payment,410257523381,23/01/2026,136.46,,173109.90
23/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-231136542896-Payment,231136542896,23/01/2026,246.11,,172863.79
24/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-425746574510-Payment from Phone,425746574510,24/01/2026,143.81,,172719.98
24/01/2026,UPI-ZEPTO-zeptonow@icici-ICIC0000201-233950989450-Payment,233950989450,24/01/2026,554.46,,172165.52
24/01/2026,UPI-ROHIT SINGH-rohit322@okaxis-YESB0000789-212472839094-Loan Return,212472839094,24/01/2026,770.59,,171394.93
24/01/2026,UPI-KAVITA VERMA-kavita553@paytm-ICIC0000345-357295547500-Loan Return,357295547500,24/01/2026,127.25,,171267.68
24/01/2026,UPI-BLINKIT-blinkit.payments@axisbank-UTIB0000123-413352891438-Payment,413352891438,24/01/2026,500.00,,170767.68
24/01/2026,UPI-NYKAA-nykaa@hdfcbank-HDFC0000212-208038517834-Payment,208038517834,24/01/2026,945.73,,169821.95
24/01/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-328880334043-Payment,328880334043,24/01/2026,71.36,,169750.59
25/01/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-466212482076-Payment,466212482076,25/01/2026,224.98,,169525.61
25/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-420129377523-Payment,420129377523,25/01/2026,253.67,,169271.94
25/01/2026,UPI-STREET FOOD STALL-streetfoodstall@ybl-YESB0000722-448887260779-Payment,448887260779,25/01/2026,90.27,,169181.67
25/01/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-311404808122-UPI,311404808122,25/01/2026,248.02,,168933.65
25/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-419343987167-UPI,419343987167,25/01/2026,235.95,,168697.70
26/01/2026,UPI-BIGBASKET-bigbasket@hdfcbank-HDFC0000001-292776058888-UPI,292776058888,26/01/2026,393.14,,168304.56
26/01/2026,UPI-AUTO RICKSHAW-autofare.delhi@okhdfcbank-HDFC0003344-340948482040-Order Payment,340948482040,26/01/2026,39.69,,168264.87
26/01/2026,UPI-AJIO-ajio@ybl-YESB0000078-214265071089-Order Payment,214265071089,26/01/2026,1046.16,,167218.71
26/01/2026,UPI-CHAI POINT-chaipoint@ybl-YESB0000601-219980829768-Payment from Phone,219980829768,26/01/2026,75.28,,167143.43
26/01/2026,UPI-GOIBIBO-goibibo@hdfcbank-HDFC0000921-492760089450-Payment from Phone,492760089450,26/01/2026,1908.34,,165235.09
27/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-403615558571-UPI,403615558571,27/01/2026,91.79,,165143.30
27/01/2026,UPI-NITIN CHAUHAN-nitin871@oksbi-ICIC0000345-329820541296-For Dinner,329820541296,27/01/2026,46.18,,165097.12
27/01/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-297971613495-Payment,297971613495,27/01/2026,90.15,,165006.97
27/01/2026,UPI-STREET FOOD STALL-streetfoodstall@ybl-YESB0000722-451845132476-Order Payment,451845132476,27/01/2026,37.24,,164969.73
27/01/2026,POS 512345XXXXXX6963 INOX LEISURE NEW DELHI,512345XXXXXX6963,28/01/2026,256.71,,164713.02
28/01/2026,UPI-RAPIDO-rapido@ybl-YESB0000091-344485374787-UPI,344485374787,28/01/2026,170.65,,164542.37
28/01/2026,UPI-HP PETROL PUMP SEC-15-hppcl.sec15@icici-ICIC0000772-435636933423-Payment from Phone,435636933423,28/01/2026,1086.64,,163455.73
28/01/2026,UPI-AMIT RAO-amit777@oksbi-YESB0000789-452164424717-Payment,452164424717,28/01/2026,999.99,,162455.74
28/01/2026,UPI-GUPTA KIRANA STORE-guptakirana@oksbi-SBIN0004521-495824193674-UPI,495824193674,28/01/2026,614.67,,161841.07
28/01/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-499613952586-Order Payment,499613952586,28/01/2026,239.30,,161601.77
28/01/2026,UPI-UBER INDIA-uberindia@hdfcbank-HDFC0000333-483406278209-Payment from Phone,483406278209,28/01/2026,104.05,,161497.72
29/01/2026,POS 477845XXXXXX1378 AJIO BENGALURU,477845XXXXXX1378,30/01/2026,793.97,,160703.75
29/01/2026,UPI-DELHI METRO RAIL CORP-dmrcqr@sbi-SBIN0000556-283492571279-Order Payment,283492571279,29/01/2026,162.98,,160540.77
29/01/2026,UPI-AMAZON-amazon@apl-AIRP0000001-461803329316-Payment,461803329316,29/01/2026,489.74,,160051.03
29/01/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-325882810547-Order Payment,325882810547,29/01/2026,21.88,,160029.15
29/01/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-314385502744-UPI,314385502744,29/01/2026,126.98,,159902.17
29/01/2026,UPI-MEDPLUS-medplusmart@ybl-YESB0000456-230137205616-UPI,230137205616,29/01/2026,178.34,,159723.83
30/01/2026,UPI-BOOKMYSHOW-bookmyshow@ybl-YESB0000345-335696478350-Order Payment,335696478350,30/01/2026,356.63,,159367.20
30/01/2026,UPI-STREET FOOD STALL-streetfoodstall@ybl-YESB0000722-443790329338-Payment,443790329338,30/01/2026,78.20,,159289.00
30/01/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-280826804124-Order Payment,280826804124,30/01/2026,231.51,,159057.49
31/01/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-305204927465-UPI,305204927465,31/01/2026,49.89,,159007.60
31/01/2026,UPI-UBER INDIA-uberindia@hdfcbank-HDFC0000333-457211284443-Order Payment,457211284443,31/01/2026,51.57,,158956.03
31/01/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-253461644510-Payment,253461644510,31/01/2026,183.02,,158773.01
31/01/2026,UPI-SHARMA GENERAL STORE-sharmagenstore@paytm-PYTM0123456-486390197439-Order Payment,486390197439,31/01/2026,108.48,,158664.53
31/01/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-271573615537-Payment from Phone,271573615537,31/01/2026,248.73,,158415.80
31/01/2026,UPI-PAAN SHOP-paanshop.corner@okicici-ICIC0002233-482739270352-UPI,482739270352,31/01/2026,94.65,,158321.15
31/01/2026,UPI-PVR CINEMAS-pvrcinemas@hdfcbank-HDFC0000456-287701320754-Order Payment,287701320754,31/01/2026,342.14,,157979.01
01/02/2026,NEFT CR-YESBN1800188568257-TECHNOVA SOFTWARE SOLUTIONS PVT LTD-SALARY-FEB26,YESBN1800188568257,01/02/2026,,112157.00,270136.01
01/02/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-352129012398-Payment,352129012398,01/02/2026,22.53,,270113.48
01/02/2026,UPI-NYKAA-nykaa@hdfcbank-HDFC0000212-245027519350-Payment from Phone,245027519350,01/02/2026,199.16,,269914.32
01/02/2026,UPI-AIRTEL BROADBAND-airtelbroadband@ybl-YESB0000998-296338929722-BillPayment,296338929722,01/02/2026,1063.59,,268850.73
01/02/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-409922023086-Order Payment,409922023086,01/02/2026,105.48,,268745.25
01/02/2026,UPI-AIRTEL POSTPAID-airtel.postpaid@icici-ICIC0000112-475866224934-BillPayment,475866224934,01/02/2026,700.43,,268044.82
01/02/2026,UPI-PAAN SHOP-paanshop.corner@okicici-ICIC0002233-386586125126-Payment,386586125126,01/02/2026,79.44,,267965.38
01/02/2026,POS 434358XXXXXX7468 CROMA RETAIL MUMBAI,434358XXXXXX7468,02/02/2026,1293.25,,266672.13
01/02/2026,UPI-ROHIT NAIR-rohit254@okhdfcbank-ICIC0000345-238676892162-Payment,238676892162,01/02/2026,142.46,,266529.67
02/02/2026,UPI-ZEPTO-zeptonow@icici-ICIC0000201-496877797920-Payment from Phone,496877797920,02/02/2026,719.88,,265809.79
02/02/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-275122135973-UPI,275122135973,02/02/2026,95.73,,265714.06
02/02/2026,UPI-GUPTA KIRANA STORE-guptakirana@oksbi-SBIN0004521-458802763132-Payment from Phone,458802763132,02/02/2026,664.42,,265049.64
02/02/2026,UPI-DELHI METRO RAIL CORP-dmrcqr@sbi-SBIN0000556-454568826737-Payment,454568826737,02/02/2026,107.54,,264942.10
02/02/2026,UPI-SANJAY RAO-sanjay758@okicici-SBIN0002211-262166197206-Payment,262166197206,02/02/2026,,402.11,265344.21
03/02/2026,UPI-APOLLO PHARMACY-apollopharmacy@hdfcbank-HDFC0000678-499865284190-UPI,499865284190,03/02/2026,229.07,,265115.14
03/02/2026,UPI-CAFE COFFEE DAY-ccd.payments@ybl-YESB0000132-224785881656-Payment from Phone,224785881656,03/02/2026,575.08,,264540.06
03/02/2026,UPI-BARBEQUE NATION-bbqnation@icici-ICIC0000633-318651970074-Payment,318651970074,03/02/2026,455.17,,264084.89
03/02/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-469587415796-Payment from Phone,469587415796,03/02/2026,207.40,,263877.49
03/02/2026,UPI-GUPTA KIRANA STORE-guptakirana@oksbi-SBIN0004521-420009350952-Payment,420009350952,03/02/2026,114.90,,263762.59
04/02/2026,UPI-RAJESH KUMAR VERMA-rajeshverma78@oksbi-SBIN0001122-232638852176-Rent FEB26,232638852176,04/02/2026,19500.00,,244262.59
05/02/2026,ACH D-HDFC LTD-HOMELOAN EMI-HDFCLTD37437207,HDFCLTD37437207,05/02/2026,17500.00,,226762.59
05/02/2026,ACH D-CULT FITNESS-MEMBERSHIP-CULTFIT800499,CULTFIT945362,05/02/2026,1499.00,,225263.59
05/02/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-414670395117-UPI,414670395117,05/02/2026,121.93,,225141.66
05/02/2026,UPI-XEROX PRINT SHOP-xeroxshop@okaxis-UTIB0002299-226638770825-UPI,226638770825,05/02/2026,23.95,,225117.71
05/02/2026,UPI-TEA STALL-teastall.corner@oksbi-SBIN0009911-362370995763-Payment from Phone,362370995763,05/02/2026,44.72,,225072.99
06/02/2026,UPI-VIKRAM VERMA-vikram342@oksbi-UTIB0000567-309452921613-For Dinner,309452921613,06/02/2026,330.16,,224742.83
06/02/2026,UPI-OLA CABS-olacabs@icici-ICIC0000410-251937990948-UPI,251937990948,06/02/2026,162.40,,224580.43
06/02/2026,UPI-CROMA RETAIL-cromaretail@icici-ICIC0000890-492113660820-Payment,492113660820,06/02/2026,559.61,,224020.82
06/02/2026,POS 489562XXXXXX7808 HP PETROL PUMP SEC-15 BENGALURU,489562XXXXXX7808,07/02/2026,3742.26,,220278.56
06/02/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-231059766587-Payment,231059766587,06/02/2026,46.73,,220231.83
07/02/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-325541627453-Order Payment,325541627453,07/02/2026,282.86,,219948.97
07/02/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-464813025417-Payment from Phone,464813025417,07/02/2026,134.14,,219814.83
07/02/2026,UPI-APOLLO PHARMACY-apollopharmacy@hdfcbank-HDFC0000678-433263375857-Order Payment,433263375857,07/02/2026,157.65,,219657.18
07/02/2026,UPI-AMAZON-amazon@apl-AIRP0000001-300650018900-Payment from Phone,300650018900,07/02/2026,1184.57,,218472.61
07/02/2026,UPI-CHAI POINT-chaipoint@ybl-YESB0000601-443433958743-Payment from Phone,443433958743,07/02/2026,71.50,,218401.11
07/02/2026,UPI-AUTO RICKSHAW-autofare.delhi@okhdfcbank-HDFC0003344-334893808517-Order Payment,334893808517,07/02/2026,103.11,,218298.00
07/02/2026,UPI-ZEPTO-zeptonow@icici-ICIC0000201-442491130135-Payment,442491130135,07/02/2026,783.90,,217514.10
07/02/2026,UPI-MEDPLUS-medplusmart@ybl-YESB0000456-248850644968-Payment,248850644968,07/02/2026,572.86,,216941.24
07/02/2026,UPI-SNEHA JOSHI-sneha625@okaxis-ICIC0000345-320863959717-Rent Split,320863959717,07/02/2026,,191.18,217132.42
07/02/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-232363208073-Order Payment,232363208073,07/02/2026,99.77,,217032.65
08/02/2026,UPI-BLINKIT-blinkit.payments@axisbank-UTIB0000123-467509351568-UPI,467509351568,08/02/2026,540.30,,216492.35
08/02/2026,ECOM PUR/400123XXXXXX2180/NETFLIX.COM,400123XXXXXX2180,08/02/2026,649.00,,215843.35
08/02/2026,UPI-DOMINOS PIZZA-dominos@hdfcbank-HDFC0000601-488900172774-UPI,488900172774,08/02/2026,440.51,,215402.84
08/02/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-310124165874-UPI,310124165874,08/02/2026,71.72,,215331.12
08/02/2026,UPI-PAAN SHOP-paanshop.corner@okicici-ICIC0002233-257275962819-Payment,257275962819,08/02/2026,40.18,,215290.94
08/02/2026,UPI-INDIAN OIL PETROL PUMP-indianoilcorp@sbi-SBIN0000771-495496918286-Payment,495496918286,08/02/2026,434.69,,214856.25
09/02/2026,ACH D-CAMS NPCI-ICICI PRU MF SIP-12344460,12344460,09/02/2026,6000.00,,208856.25
09/02/2026,UPI-MAKEMYTRIP-makemytrip@icici-ICIC0001002-416745372802-Payment,416745372802,09/02/2026,1137.04,,207719.21
09/02/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-457643544026-Payment,457643544026,09/02/2026,89.75,,207629.46
10/02/2026,UPI-APOLLO PHARMACY-apollopharmacy@hdfcbank-HDFC0000678-235124152177-Payment,235124152177,10/02/2026,388.86,,207240.60
10/02/2026,UPI-BLINKIT-blinkit.payments@axisbank-UTIB0000123-377369573801-Order Payment,377369573801,10/02/2026,273.28,,206967.32
10/02/2026,UPI-CHAI POINT-chaipoint@ybl-YESB0000601-444317552857-Order Payment,444317552857,10/02/2026,72.62,,206894.70
11/02/2026,UPI-BIGBASKET-bigbasket@hdfcbank-HDFC0000001-497322739762-UPI,497322739762,11/02/2026,474.28,,206420.42
11/02/2026,ACH D-CAMS NPCI-HDFC MF SIP-56783248,56783248,11/02/2026,4000.00,,202420.42
11/02/2026,UPI-INOX LEISURE-inoxleisure@icici-ICIC0000556-368570244176-Payment from Phone,368570244176,11/02/2026,289.38,,202131.04
11/02/2026,UPI-BLINKIT-blinkit.payments@axisbank-UTIB0000123-389822554912-Order Payment,389822554912,11/02/2026,132.52,,201998.52
11/02/2026,UPI-RAPIDO-rapido@ybl-YESB0000091-270275577193-Order Payment,270275577193,11/02/2026,178.53,,201819.99
12/02/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-254435277067-UPI,254435277067,12/02/2026,139.33,,201680.66
12/02/2026,UPI-BOOKMYSHOW-bookmyshow@ybl-YESB0000345-359342500729-Payment,359342500729,12/02/2026,134.55,,201546.11
12/02/2026,UPI-THE COFFEE HOUSE-thecoffeehouse@okaxis-UTIB0000789-477355994700-UPI,477355994700,12/02/2026,476.83,,201069.28
13/02/2026,UPI-SANJAY MALHOTRA-sanjay514@okicici-ICIC0000345-202583741632-Payment,202583741632,13/02/2026,589.52,,200479.76
13/02/2026,UPI-ZOMATO-zomato-order@ybl-YESB0000002-339246197957-Order Payment,339246197957,13/02/2026,120.07,,200359.69
13/02/2026,UPI-NEW DELHI PROVISION STORE-ndps2019@okhdfcbank-HDFC0002233-495307714726-UPI,495307714726,13/02/2026,559.91,,199799.78
13/02/2026,UPI-SWIGGY-swiggy.instamart@icici-ICIC0000104-294183469186-UPI,294183469186,13/02/2026,179.99,,199619.79
13/02/2026,UPI-UBER INDIA-uberindia@hdfcbank-HDFC0000333-413734083831-Order Payment,413734083831,13/02/2026,176.58,,199443.21
14/02/2026,UPI-CHAI POINT-chaipoint@ybl-YESB0000601-481542456028-Payment from Phone,481542456028,14/02/2026,10.81,,199432.40
14/02/2026,ECOM PUR/489562XXXXXX1693/AMAZON PRIME,489562XXXXXX1693,14/02/2026,179.00,,199253.40
14/02/2026,CHQ PAID-100468-SOCIETY MAINTENANCE,100551,14/02/2026,3999.09,,195254.31
15/02/2026,UPI-CROMA RETAIL-cromaretail@icici-ICIC0000890-226433737205-UPI,226433737205,15/02/2026,1105.55,,194148.76
15/02/2026,UPI-SHREYA VERMA-shreya922@apl-UTIB0000567-312383414640-Gift,312383414640,15/02/2026,1153.05,,192995.71
15/02/2026,UPI-PARKING FEE-smartparking@paytm-PYTM0002211-285607998996-Payment,285607998996,15/02/2026,76.32,,192919.39
15/02/2026,UPI-UDEMY-udemy@apl-AIRP0000045-201912724183-UPI,201912724183,15/02/2026,911.98,,192007.41
